,GENE,MUTATION_REMARK,GENOMIC_MUTATION_ID,FUSION_ID,MUTATION_AA_SYNTAX,DISEASE,ACTIONABILITY_RANK,DEVELOPMENT_STATUS,DRUG_COMBINATION,TESTING_REQUIRED,TRIAL_STATUS,TRIAL_ID,TRIAL_NAME,COMPLETION_STATUS,TRIAL_PRIMARY_COMPLETION_DATE,PATIENT_PRESCREENING,RESULTS_AVAILABILITY,PROGRESSION_REMARK,SOURCE_TYPE,SOURCE,TREATMENT_HISTORY,PATIENT_AGE,PRIMARY_OUTCOME_MEASURE,NUMBER_OF_PATIENTS,TREATED_NUMBER,CONTROL_NUMBER,CONTROL_TREATMENT,ORR_TREAT,ORR_CON,ORR_CI,ORR_PVAL,DOR_TREAT,DOR_CON,DOR_CI,DOR_PVAL,PFS_TREAT,PFS_CON,PFS_HR,PFS_CI,PFS_PVAL,TTP_TREAT,TTP_CON,TTP_HR,TTP_CI,TTP_PVAL,DCR_TREAT,DCR_CON,DCR_PVAL,OS_TREAT,OS_CON,OS_HR,OS_CI,OS_PVAL,OBJ_RR_TREAT,CR_COUNT,PR_COUNT,SD_COUNT,RFS_TREAT,RFS_CON,RFS_HR,RFS_CI,RFS_PVAL,BLOOD_RESPONSE,RESPONSE_VALUE,TIMEPOINT,CLASSIFICATION_ID,LAST_UPDATED,COSMIC_PHENOTYPE_ID,SITE_PRIMARY_COSMIC,SITE_SUBTYPE1_COSMIC,SITE_SUBTYPE2_COSMIC,SITE_SUBTYPE3_COSMIC,HISTOLOGY_COSMIC,HIST_SUBTYPE1_COSMIC,HIST_SUBTYPE2_COSMIC,HIST_SUBTYPE3_COSMIC
122,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
123,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
124,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
125,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
126,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
127,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
128,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
129,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
130,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
131,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
132,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
133,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
134,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
135,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
136,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
137,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
138,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
139,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
140,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
141,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
142,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
143,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Radiotherapy + Trametinib,,"Active, not recruiting",NCT01740648,,PCD,2021Sep29,No,Yes,pCR 25%,1,32253228,,,Maximum tolerated dose/toxicity,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,88.9,,,,,,,,COSO28664826,2022Nov28,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
144,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
145,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
146,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
147,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
148,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
149,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
150,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
151,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
152,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
153,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
154,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
155,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
156,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
157,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
158,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
159,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
160,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
161,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
162,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
163,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
164,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
165,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
166,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
167,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
168,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
169,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
170,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
171,BRAF,BRAF_unspecified or KRAS_unspecified,,,,large intestine / carcinoma / adenocarcinoma,3,Phase 1,Fluorouracil + Midostaurin + Radiotherapy,,Completed,NCT01282502,,PCD,2015Mar01,No,Yes,,2,10.1200/JCO.2018.36.15_suppl.e15674,,,Maximum tolerated dose/toxicity,19.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,COSO28664826,2021May18,COSO28664826,large_intestine,rectum,NS,NS,carcinoma,adenocarcinoma,NS,NS
